y4_hhid,feafetpf,znafetpf,vaafetpf,folafetpf,vb12afetpf,feafetff,znafetff,vaafetff,folafetff,vb12afetff
1215-001,14.887876491387434,9.829919243103856,365.6439756138381,324.43923108183327,2.797314396981254,16.441185314916847,11.898038991003014,719.3113964283177,452.3963739389762,3.312125321351002
1217-001,16.459841866043256,10.27212042288267,178.30064879414684,392.9677082852792,0.464633731870921,18.00172003863209,12.325021075529516,397.5899888956697,415.4437053846265,0.9756562119289341
1229-001,19.479199819753354,12.60283281341214,780.6734529499869,437.4623513776275,3.711722944676836,20.714152016780332,14.247083452882347,1670.0241919180821,492.1179084154746,4.121021387120063
1230-001,27.892041995842106,15.598659062067707,653.2160472261139,620.2906553673879,1.8566868037142856,30.04204199584211,18.461230490639135,1561.3160472261138,797.4015125102451,2.5692582322857143
1231-001,20.138448830648095,12.652951144876438,364.86650550461206,469.26278360437817,1.6996353470808014,21.915315346485198,15.018721991676696,648.3868674955622,615.635970417565,2.2885396780439557
1232-001,31.69247113940511,20.599222771969774,535.2757895725975,683.7310187661851,5.524597045196688,35.92254360317323,26.231262109443893,891.7975287030324,982.4476509262958,6.926563918902692
1233-001,23.49131944976627,15.56429095737941,503.4700520382225,580.6949285964912,5.315273650023628,25.13254082381207,17.749459986823247,779.424250511505,715.8940561864584,5.8592213054216655
1235-001,15.994477368534993,8.294163455383092,381.89174502412493,443.5003080122927,0.9570796707591444,16.08632519462195,8.41645227525887,585.491745024125,451.0664695029759,0.9875206645479643
1236-001,30.302799710625134,18.462849726039245,820.3615602211394,657.4023854505649,4.572408419920893,33.65119657868111,22.921000984650913,1311.723940858939,933.2337525928215,5.682162810476587
1239-001,10.825696469397263,7.297098632666503,425.3883508954546,203.32450686856376,1.1129829966896554,12.25968353836278,9.206349987346305,912.3907646885582,268.19118076018935,1.588247282403941
1247-001,17.691651779773455,10.657961300703336,511.107825211173,408.2024873440764,3.25269040798881,19.61462828107894,13.218267156727208,1073.3549792581703,499.39807108148784,3.890019762707199
1248-001,9.220668486151144,7.050384543752623,157.73447577720162,295.00755615556477,1.1125869094177216,10.251048232986587,8.42226157811067,377.1446023594801,379.88729575773476,1.4540841969403255
1249-001,22.45553855438833,12.710630553252694,453.3559254915968,334.1498237609512,2.906301646041248,24.301313202275654,15.168147655868387,938.1770522521601,413.6843750687983,3.518044100769618
1250-001,17.136509739539676,9.764224046352137,459.42949073336496,418.7595158471731,1.4400812505226799,17.898918498663765,10.77931685135735,797.1462790545328,481.5645711130751,1.692765296403806
1252-001,16.370618574313593,9.136454200310494,222.67167619293787,428.7032203636221,1.0126770419486189,17.42263015651663,10.53713247832939,425.41750241156603,515.3649287581304,1.361343737764482
1253-001,17.316654122744595,11.105200803648517,345.0365292668331,446.9216326255194,1.3080963586408965,18.159791377646556,12.227777834460841,701.1541763256567,516.3768707207574,1.5875361345512606
1254-001,22.592157956682538,12.599901598569609,535.2890472828703,549.2895381353972,2.9810839610582005,24.26779453075661,14.830892008622518,1001.2890472828702,687.3236915745506,3.5364377970370366
1257-001,17.04733575921795,9.840709159883847,517.140599374442,529.0889091383847,3.7093042506495872,19.36800445222707,12.930513762575986,1046.088927641919,720.2589655864957,4.478440160332609
1266-001,20.94786852981795,9.043614086627487,321.6618579386095,282.74568725279266,2.524330012137982,21.68751350023215,10.028398532950394,483.37783426997044,282.74568725279266,2.7694694880466892
1267-001,20.991644476571665,13.484462937127194,221.46808793151686,638.7049670618823,0.9221126931936506,23.380533365460554,16.665097857762113,471.30142126485015,835.4948083317234,1.7138587249396822
1268-001,18.712359322795454,8.591262362112941,197.200004855333,308.7782487842742,1.0665144701294043,19.272897439387382,9.337578825918195,344.267269429324,308.7782487842742,1.252292817342729
1269-001,23.52758676436349,14.33710509887619,458.46652033611105,561.2390641508932,1.7493533508421517,25.311151579178308,16.711794252315343,793.5776314472221,708.1640376958668,2.3404776894664905
1270-001,21.754794269165323,11.271197243913962,604.3205978626623,513.4181561457785,2.616556935663587,22.930108689697743,12.836044443822841,1085.5148275401139,610.2372000680379,3.006089715040047
1271-001,15.90799359841344,9.255245649632016,314.7895328365037,383.700099576291,1.4816550576709286,16.352664153252327,9.847292731217502,503.27594862699857,420.33078939661885,1.6290315844175307
1272-001,6.894047589257156,5.026042212024006,140.38240733929334,173.90857019317224,0.4082058109345794,7.0537438509394,5.238666377578078,224.7132484607887,187.06389195552205,0.4611337148064085
1273-001,19.363558051206486,11.032922989773368,354.51425194161806,444.9909435245159,1.209815223301263,20.79281051376215,12.93587055420462,672.4065903574864,562.7286778113868,1.6835103251768533
1285-001,6.413395650584672,5.092629486877771,275.21785253391175,154.94298142540612,0.16152587140449443,6.787236942719503,5.590372464405861,757.946504219305,185.73895895349602,0.2854275567977529
1286-001,19.436972908125657,10.601828302516035,863.1929056990003,465.7030460000685,10.150894856647229,20.199090255064434,11.616533113011661,1904.713313862266,528.4840955627508,10.40348232020408
1287-001,11.144214408958586,6.546154392017308,287.737013076113,263.4541974870717,0.5728632623193278,12.386861467782115,8.200650190336635,707.409281983676,365.819911772786,0.9847120018151262
1289-001,13.407799562757624,7.7046846610953805,272.17031669710326,353.48765195141056,1.8501802316028473,14.041540821498883,8.5484658798766,590.2857013124878,405.6934461572048,2.060220191642807
1290-001,15.956390335586287,9.521507686041302,348.0310089097343,375.33963824092547,1.8206271875598117,16.392957073457556,10.10276511417848,698.9088335802255,411.302758773224,1.9653178778257185
1291-001,24.074450036384274,14.70739387789144,275.97064632100734,439.97874179129445,6.270152303321366,25.657012871315214,16.814463252399488,386.2299017365104,479.1800089489236,6.794658842898476
1304-001,20.778238235124412,17.207367977438803,367.3270910971566,498.45254438596356,16.434100509467537,20.778238235124412,17.207367977438803,749.182615572681,498.45254438596356,16.434100509467537
1305-001,18.033529016007968,10.501628021172577,459.7482710338126,335.19164148582485,3.619247900660445,19.113931026058218,11.94010612598234,916.07992932527,424.1920722108787,3.977323995419957
1306-001,29.01648656926088,16.8188390408483,731.4531762693605,630.8716483032057,4.598884238079931,31.54252823592755,20.182083088467344,1555.0603191265034,838.9597435413009,5.436086619032312
1307-001,27.105669283611128,13.83141701660182,406.4735384600648,894.1523721609102,1.1185446313847927,28.289862831998224,15.408086141025784,861.3335384600648,991.702853266901,1.511020207421659
1308-001,16.064798715451015,10.058277059030603,485.79910337403265,358.5861217868545,3.1177062565501164,17.79119731684962,12.356853482607027,946.6242781992074,476.7992419999747,3.689884078727939
1309-001,10.654361212462563,7.52805242276479,226.24346373103492,206.28608057974455,1.298081114583551,11.531259063287171,8.695579275576982,415.4292457389986,278.52242010824483,1.5887101165711353
1312-001,16.839364850434325,7.539029501586664,538.6383678668798,151.6111106650297,9.31687303254785,17.987908539754716,9.06823338508181,1536.28050378921,246.22485823784524,9.697533226722607
1314-001,25.16838358847437,15.494470690715167,572.1147332170704,504.7893733774239,13.541723645552121,26.517699107497506,17.29098792461454,1247.9196200799809,615.9421306473525,13.98892536042836
1323-001,17.726857743235616,10.329836349882571,290.7452364243297,442.4958731801965,1.8069601433988214,17.726857743235616,10.329836349882571,741.7707766993789,442.4958731801965,1.8069601433988214
1325-001,15.68207241244699,9.759435820425708,406.4388866927159,428.81858341753224,1.7646351754683183,16.186104670511504,10.430518769734464,1031.2820318540062,428.81858341753224,1.9316858667125578
1327-001,16.041475288210364,8.619257123360686,335.49612806443446,504.6986725076235,0.6369309397529538,16.740347468661493,9.549755512189902,686.0089100193217,562.269765955529,0.8685571481310419
1328-001,15.235929032400007,10.09060724942508,719.4874368626096,351.99608534700087,1.2586755012765205,15.235929032400007,10.09060724942508,1531.2696150804315,351.99608534700087,1.2586755012765205
1329-001,9.478855037331186,6.263642872686525,229.99622957313161,222.13579681539903,1.2207859623649444,10.197330214636152,7.220241251612563,499.86346361568485,281.32172913556116,1.4589091639860183
1331-001,23.40570459865244,15.195545656677732,674.4327850262638,392.62662931386217,3.3582054879729935,25.229684190489177,17.624044198951783,1532.6470707405495,437.8079704217339,3.9627244384103113
1332-001,23.60600335338404,12.606488166009086,531.7355478137614,475.7057174977486,4.445367692896643,23.60600335338404,12.606488166009086,720.6525985050056,475.7057174977486,4.445367692896643
1333-001,16.849767748228924,11.168227062860321,415.1949500155187,373.75898665651056,3.074388430779525,17.856793509353047,12.509009933385581,744.5275027087272,456.7148916414554,3.408145540180662
1342-001,16.787559533737696,14.85200699425711,471.01697092599244,197.9954958454479,23.64053625200745,17.972393656960445,16.429528998319398,1151.028819267225,197.9954958454479,24.03322413284699
1344-001,37.97263142478317,19.29664058144296,923.3990191613067,851.2413612851027,3.34812538919898,40.029774281926024,22.035579356953168,1610.4204477327353,1020.7029123055108,4.029921307566327
1345-001,23.464330017467574,15.387249110736317,513.2831603898013,470.5003296985483,15.604663178937981,24.561522242089602,16.848082186947362,889.9224692450929,516.4037915930253,15.968304030526996
1346-001,21.359869537020323,12.179635266207509,514.8983972641604,596.8966675864996,4.483698251350514,22.545400286377863,13.758084778209257,1046.745730360557,694.557303487861,4.876617013994727
1347-001,26.86107337485043,15.056220413477048,621.9061971853022,795.8491919919269,3.3302947877578695,27.664039476545348,16.125312423162278,1369.3638243039463,861.995245260692,3.5964206957481846
1348-001,20.94834028707786,13.955479915031415,692.2159639054587,309.77269244518595,3.08033935339664,23.765215287077858,17.705947772174273,1508.055463905459,335.87594958804306,4.0139322105394974
1349-001,10.357293557723033,6.305371818217202,374.798339334679,288.8935878710335,1.3149276708600586,11.68943641486589,8.079024879441691,770.8167066816177,398.63171032001316,1.7564378749416911
1350-001,22.101693964664616,14.481495587084625,470.6405081613362,486.58867242564554,7.549502621548695,23.294065156312428,16.06905265939286,966.136178017585,521.0170919313505,7.944688502209113
1361-001,18.32525066391599,9.554112217709719,635.3299027593625,464.5363658198756,2.7691466529458997,18.32525066391599,9.554112217709719,1293.6931896176175,464.5363658198756,2.7691466529458997
1362-001,22.066249125434663,12.327190868291,496.5819008971696,438.60490336765514,3.0793837843964487,22.955350463866786,13.510965793174911,826.6392622738425,472.4693119991766,3.374057370848238
1363-001,2.80820389839927,2.026301643901584,104.99665040028721,70.85067517613506,0.859868353037448,2.80820389839927,2.026301643901584,104.99665040028721,70.85067517613506,0.859868353037448
1364-001,20.464251278057663,10.885181258027641,338.9876142806947,330.122452337492,1.473888647271925,21.510959961531054,12.278799105166497,626.110303356325,416.3473230857913,1.820797810937391
1365-001,22.939810764931977,14.891722172926839,689.5693602954799,603.056238994254,4.367378881072923,25.77349277330018,18.664567361211358,1286.092372847781,836.4868666093168,5.3065420609892415
1366-001,28.19265068673281,19.396858444823255,493.4554808093993,589.1810565099045,4.481258122353486,32.04077355362701,24.520359176173816,878.6431941199795,800.7469268170717,5.756635986809848
1367-001,25.48824334071519,16.410970342934576,447.9974478302023,632.3511350110444,3.936102993241297,27.73876855079922,19.407383908360746,893.4596327041519,817.7429717457384,4.681991348583434
1368-001,17.981823272850573,10.782129625804261,359.10197267069736,367.2276171333562,3.25222471289701,19.731823272850573,13.112129625804261,655.0840765951159,511.38761713335623,3.83222471289701
1380-001,6.594370402683094,4.542019545683913,215.29787953118387,120.26412089979623,1.648254768163827,7.08748966873814,5.198572625631488,423.57769604494536,160.88587712522218,1.8116885820563566
1381-001,20.91489693431276,9.725373757196671,581.1184587725978,663.0775480965245,1.124692122524272,22.207008584798196,11.44572812612871,1136.8990412968697,769.518014115942,1.5529348409708739
1382-001,19.109695456602456,10.869363606227164,350.3821711993646,510.02177334564925,0.8985649957409544,20.648834115506126,12.918616792081764,771.7196526848909,636.8116185271082,1.4086795226918851
1383-001,10.79196660290134,7.576415861727605,398.31299877437743,267.35128822234344,3.589262007432664,11.716185352901341,8.806947111727604,923.9598737743777,343.48578822234344,3.895574507432664
1384-001,21.43488605235823,14.134498011055285,432.9824309204408,514.5282556731153,5.787667590326714,23.124347935766302,16.38389583296432,835.0362425796336,561.3502415795855,6.347603528827674
1385-001,38.45514972271353,30.895145745396697,464.8693963820375,593.1201310953766,4.989859246211055,46.73906932070348,41.9245929815776,963.3065823116857,965.0591404277526,7.7353868844020095
