y4_hhid,feafetpf,znafetpf,vaafetpf,folafetpf,vb12afetpf,feafetff,znafetff,vaafetff,folafetff,vb12afetff
1045-001,0.22689075630252098,0.19447779111644659,0.9723889555822329,7.130852340936375,0,0.22689075630252098,0.19447779111644659,0.9723889555822329,7.130852340936375,0
1057-001,45.26356753246753,15.03322883766234,371.8638769196248,655.5466211375181,0,57.16832943722944,30.90624471067822,371.8638769196248,1636.7876023784993,3.9682539682539693
1058-001,24.273237956130036,14.58207323569217,220.69341528926583,662.1844307379116,13.75786971752685,29.381179155887235,21.392661502035104,362.8316306966185,1083.2026144754745,15.460516784112583
1059-001,38.90626688484818,24.78597247350655,333.4783213308509,812.2645570362024,7.416216834352013,58.218342010921916,50.53540597493821,333.4783213308509,2404.0477189428857,13.853575209709925
1060-001,27.629915524453022,12.19454474903475,156.84465209539897,497.9437882939189,0,38.247676142213635,26.35155890604891,156.84465209539897,1373.104663454794,3.5392535392535396
1061-001,81.32805262641139,15.336398669612175,158.43873146649483,217.5929676226068,0.9729749631811487,81.32805262641139,15.336398669612175,158.43873146649483,217.5929676226068,0.9729749631811487
1062-001,23.49126672355704,17.274083770780706,246.74631584189848,326.6519302469605,8.926664717153113,34.59765003193312,32.082594848615486,246.74631584189848,1242.0871605131101,12.628792486611808
1063-001,20.002618645585756,12.797207276469656,229.04340647965572,327.39685209078664,4.996221739994053,27.494655126997632,22.78658925168549,359.3435427759199,944.9222832859474,7.493567233798012
1064-001,71.85551131900708,24.839099020843452,584.9144179678432,513.794925650999,8.330632106575397,83.31384465234042,40.116876798621234,983.4769179678433,1458.2393700954435,12.150076551019842
1076-001,16.524737388868655,9.054653440705287,215.76029120061494,313.0417415300992,0,34.11247134524425,32.504965382539424,453.6690354668727,1762.6973888434816,5.8625779854585325
1077-001,10.934104418153822,8.582500011694615,465.30592236028383,241.14517892790712,2.970858160451467,22.107919316573685,23.480919876254436,835.0576153625412,1162.1384069188778,6.695463126591423
1078-001,31.73581942603067,18.94625538325343,588.3509877359835,750.5858977230412,4.072977800963203,49.59296228317353,42.75577919277725,1001.987351372347,2222.447369584513,10.025358753344157
1079-001,48.36017473109474,21.053974924756364,644.6504981855062,741.0083333867385,11.754825557299066,52.95831028161124,27.183982483335352,933.5393870743951,1083.6639141375574,13.28669756536155
1080-001,15.838653626750288,10.078228750189332,212.02915705872576,277.0375571953061,8.395394026749425,30.802817568020902,30.030447338550157,342.1561663134749,1510.4474335667023,13.38344867383963
1081-001,19.483762483830084,16.12719079752435,572.4286722258765,242.13997920759957,5.816241692938311,24.88619754876515,23.32524923908279,1227.9559449531494,531.2859878656081,7.611865069561688
1082-001,29.51372091949756,23.657426402037146,664.5120783256978,503.0068012114211,21.22226297818045,54.32575099468553,56.74013316895445,966.5804993783294,2548.1195831663085,29.492939669909774
1083-001,4.912968630756207,5.1050384317971895,267.90965444654665,99.91884618465575,2.0326724017704914,9.549970972676583,11.287708221024356,536.7293265776942,482.12025133688053,3.578339849077283
1095-001,28.305170441582536,15.133058831606764,355.51545686007677,862.258913854942,2.0439951794952043,43.29759850821555,35.12296292045079,355.51545686007677,2097.9984393471177,7.0414712017062095
1096-001,8.126474275697511,5.5775446508718884,97.68655367169102,147.24269031076568,0.9810433486715366,15.612963047342532,15.558875143296131,114.51041730805464,764.2946708302462,3.4758850694507575
1097-001,4.329656712523497,2.7723392659774437,6.892230577067669,65.26009753183742,0,10.532664231320489,11.043015957706771,6.892230577067669,576.5382930205592,2.067669172932331
1098-001,5.168849879691283,3.3515738491222766,8.32324455281477,78.69249395429783,0,12.659769976543584,13.339467311592012,8.32324455281477,696.1259079978813,2.4969733656174338
1099-001,17.042034218448656,10.889097907478462,27.066997271217474,256.3423653600615,0,41.40233176032981,43.36949462998668,27.066997271217474,2264.2214354787507,8.120099180627053
1100-001,17.00633618811272,10.248671373074544,433.2414729121394,343.1661788731215,2.6889238886105886,29.6114356703492,27.055470682723183,589.831186025559,1382.1319543786738,6.890623716022748
